"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2498","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:40:11,FALSE,NA,"1596499055781109760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zelens0",1745,TRUE,FALSE,NA,NA
"2499","RT @jaeyunreal: WHEN I SAY SUNOO IS SHINING, I MEAN IT 🤣 https://t.co/PUfPpNkFa9",FALSE,0,NA,2022-11-26 13:39:21,FALSE,NA,"1596498847521734657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",4196,TRUE,FALSE,NA,NA
"2500","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:37:33,FALSE,NA,"1596498394163609600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reggae1245367",1745,TRUE,FALSE,NA,NA
"2501","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:36:52,FALSE,NA,"1596498221047902209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salvosomm",1745,TRUE,FALSE,NA,NA
"2502","@vanina_rdgs Then I imagine vineyards and bicycles and sunny weather. Then french flag and then Emily in Paris :-D… https://t.co/nxWXmJCaOz",FALSE,1,"vanina_rdgs",2022-11-26 13:36:12,TRUE,"1596491168623517696","1596498054697611264","1338049295153508352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meklieo",0,FALSE,FALSE,NA,NA
"2503","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:36:06,FALSE,NA,"1596498028608847873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LenaMStrid",1745,TRUE,FALSE,NA,NA
"2504","damn what are the odds I'm here the day they only out out half the Eiffel Tower https://t.co/f6dme1a6cU",FALSE,12,NA,2022-11-26 13:35:34,FALSE,NA,"1596497895184039936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrew_ahhhhhhh",0,FALSE,FALSE,NA,NA
"2505","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:34:49,FALSE,NA,"1596497708277432320",NA,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>","AnthonyAbides",1745,TRUE,FALSE,NA,NA
"2506","RT @lalisavtaehyung: can we talk about Sejeong’s heels for a sec, like my girl was wearing Eiffel Tower tall heels 😭 I would have fallen ri…",FALSE,0,NA,2022-11-26 13:33:36,FALSE,NA,"1596497402298478594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isallene99",2,TRUE,FALSE,NA,NA
"2507","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:33:26,FALSE,NA,"1596497358371815424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StarkTTT",1745,TRUE,FALSE,NA,NA
"2508","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:32:03,FALSE,NA,"1596497011620347904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolf_puss",1745,TRUE,FALSE,NA,NA
"2509","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:30:38,FALSE,NA,"1596496655850823689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anna_rebowska",1745,TRUE,FALSE,NA,NA
"2510","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:30:16,FALSE,NA,"1596496561730736128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahdcady",1745,TRUE,FALSE,NA,NA
"2511","@thebassa2 Nice mate but no quite the Eiffel Tower 😬😂",FALSE,0,"thebassa2",2022-11-26 13:29:13,FALSE,"1596485135100157952","1596496298227924993","1246734145654599680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnMatchett6",0,FALSE,FALSE,NA,NA
"2512","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:27:39,FALSE,NA,"1596495902319218688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1Man0Name",1745,TRUE,FALSE,NA,NA
"2513","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:27:23,FALSE,NA,"1596495834954489856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mossbeast2",1745,TRUE,FALSE,NA,NA
"2514","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:27:15,FALSE,NA,"1596495804193439744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FossilLocator",1745,TRUE,FALSE,NA,NA
"2515","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:23:29,FALSE,NA,"1596494856020533255",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","things24",1745,TRUE,FALSE,NA,NA
"2516","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:23:18,FALSE,NA,"1596494809119662081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luis",1745,TRUE,FALSE,NA,NA
"2517","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:23:14,FALSE,NA,"1596494793978544129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoahIsAHuman",1745,TRUE,FALSE,NA,NA
"2518","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:23:14,FALSE,NA,"1596494792749465603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamjschmidt",1745,TRUE,FALSE,NA,NA
"2519","GROHE LAUNCHES EIFFEL TOWER INSPIRED BATHROOM COLLECTION
Click to read more, https://t.co/67z2mkkMrW
#RPBrandsync… https://t.co/b74LXJEvXP",FALSE,0,NA,2022-11-26 13:22:51,TRUE,NA,"1596494697274703872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RPRealtyPlus",0,FALSE,FALSE,NA,NA
"2520","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:20:39,FALSE,NA,"1596494140396961792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hot_cheese69",1745,TRUE,FALSE,NA,NA
"2521","You are what you are Eiffel ❤ https://t.co/yivnjEI90w",FALSE,0,NA,2022-11-26 13:20:19,FALSE,NA,"1596494055873032193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ExteriusSpatium",0,FALSE,FALSE,NA,NA
"2522","@Jamie_Hough2 @LayahHeilpern Amazing you can still tweet with corporate America giving you the Eiffel Tower",FALSE,0,"Jamie_Hough2",2022-11-26 13:19:42,FALSE,"1596322790944055296","1596493903301169154","1355318631454924801","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rhabeartoe",0,FALSE,FALSE,NA,NA
"2523","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:19:22,FALSE,NA,"1596493820706824193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chlobituary",1745,TRUE,FALSE,NA,NA
"2524","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:18:40,FALSE,NA,"1596493643497758721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","autismsupsoc",1745,TRUE,FALSE,NA,NA
"2525","RT @mike27356894: @BeratStuff Is this guy serious? That's not the Eiffel Tower, that's just a Transmission tower. They're used to carry pow…",FALSE,0,NA,2022-11-26 13:18:34,FALSE,NA,"1596493615668527105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chapo_stoopid",30,TRUE,FALSE,NA,NA
"2526","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:17:37,FALSE,NA,"1596493378212229122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","todmeisner",1745,TRUE,FALSE,NA,NA
"2527","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:14:46,FALSE,NA,"1596492662810738690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nayroftownsvill",1745,TRUE,FALSE,NA,NA
"2528","to be the Eiffel Tower/Paris behind her. It would explain Nelson's clothes. In the tv spot, Lisa leans in to Nelson… https://t.co/M8owuhssDB",FALSE,0,"nelisalovers",2022-11-26 13:14:07,TRUE,"1596492496514977793","1596492498255302656","1537012279736012801","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nelisalovers",0,FALSE,FALSE,NA,NA
"2529","We are so excited to see Eiffel tower now in Balochistan.Disgusting really! She is the true reflection of incompete… https://t.co/SoPpVEjXj9",FALSE,2,NA,2022-11-26 13:13:59,TRUE,NA,"1596492464365654017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BebugrB",1,FALSE,FALSE,NA,NA
"2530","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:10:56,FALSE,NA,"1596491695910445056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emseefarlandee",1745,TRUE,FALSE,NA,NA
"2531","@gorylestat they invented eiffel towerism",FALSE,1,"gorylestat",2022-11-26 13:10:40,FALSE,"1596231079077482496","1596491627388096513","2615289786","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaynnibals",0,FALSE,FALSE,NA,NA
"2532","RT @lalisavtaehyung: can we talk about Sejeong’s heels for a sec, like my girl was wearing Eiffel Tower tall heels 😭 I would have fallen ri…",FALSE,0,NA,2022-11-26 13:09:54,FALSE,NA,"1596491437600026624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neejmonak",2,TRUE,FALSE,NA,NA
"2533","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:07:47,FALSE,NA,"1596490903988101120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gingertedwards",1745,TRUE,FALSE,NA,NA
"2534","EIFFEL: It's taken me this long to realize that running from everyone else means that you're alone with yourself, a… https://t.co/NMViDlGtGw",FALSE,0,NA,2022-11-26 13:07:43,TRUE,NA,"1596490886635917313",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","breadcatbot",0,FALSE,FALSE,NA,NA
"2535","can we talk about Sejeong’s heels for a sec, like my girl was wearing Eiffel Tower tall heels 😭 I would have fallen… https://t.co/0Gk2joGnCo",FALSE,30,NA,2022-11-26 13:07:09,TRUE,NA,"1596490742532218880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalisavtaehyung",2,FALSE,FALSE,NA,NA
"2536","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:06:26,FALSE,NA,"1596490562156498945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacobLim_77",1745,TRUE,FALSE,NA,NA
"2537","@drewtaft To her credit, who has heard of Eiffel 65 otherwise?",FALSE,1,"drewtaft",2022-11-26 13:05:37,FALSE,"1596312694994669568","1596490358904717312","117849152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benjamindehr",0,FALSE,FALSE,NA,NA
"2538","RT @Westin: #SleepWell watching the sunset over the Eiffel Tower—just outside your window at The Westin Paris - Vendôme.

📽️ oliviel on IG…",FALSE,0,NA,2022-11-26 13:04:59,FALSE,NA,"1596490200691056641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayRWilsonUSA",1,TRUE,FALSE,NA,NA
"2539","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:03:46,FALSE,NA,"1596489893819342849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Opiumia",1745,TRUE,FALSE,NA,NA
"2540","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:02:25,FALSE,NA,"1596489551228567553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulMartinUK2",1745,TRUE,FALSE,NA,NA
"2541","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:02:13,FALSE,NA,"1596489504134729728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gladsome18",1745,TRUE,FALSE,NA,NA
"2542","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:01:54,FALSE,NA,"1596489421670457346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flatoutsure",1745,TRUE,FALSE,NA,NA
"2543","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:01:52,FALSE,NA,"1596489415097974784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waltonlouis",1745,TRUE,FALSE,NA,NA
"2544","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 13:01:36,FALSE,NA,"1596489348169764864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eli_harkins",1745,TRUE,FALSE,NA,NA
"2545","RT @cmacrae13: “Why’d you go for 2 up 50-14 on Michigan?” 

“Because I couldn’t go for three.” https://t.co/peSXRQxQf1",FALSE,0,NA,2022-11-26 13:00:40,FALSE,NA,"1596489111594012672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Callme_Eiffel",1567,TRUE,FALSE,NA,NA
"2546","#SleepWell watching the sunset over the Eiffel Tower—just outside your window at The Westin Paris - Vendôme.

📽️ ol… https://t.co/IUpqdkeYrD",FALSE,6,NA,2022-11-26 13:00:29,TRUE,NA,"1596489066412789760",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Westin",1,FALSE,FALSE,NA,NA
"2547","💌 Get UPSC Emails https://t.co/JW6ABHnk6b

Eiffel Tower Painter, 1953 - By Marc Riboud. 1280x1847 https://t.co/TqzwCVKZcM",FALSE,0,NA,2022-11-26 13:00:23,FALSE,NA,"1596489042962501632",NA,"<a href=""https://www.make.com"" rel=""nofollow"">Make (formerly Integromat)</a>","UPSCPractice",0,FALSE,FALSE,NA,NA
"2548","#EKT #Followback RT: dneedham68 The Eiffel Tower from the River Seine, #Paris #France 🇫🇷 

#StormHour #PhotoHour… https://t.co/7gF0bu9wfz",FALSE,10,NA,2022-11-26 13:00:05,TRUE,NA,"1596488964763893761",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","BathroomTrailer",3,FALSE,FALSE,NA,NA
"2549","The Eiffel Tower from the River Seine, #Paris #France 🇫🇷 

#StormHour #PhotoHour #CanonPhotography… https://t.co/MRigatEvuf",FALSE,0,NA,2022-11-26 13:00:01,TRUE,NA,"1596488951199432704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dneedham68",0,FALSE,FALSE,NA,NA
"2550","RT @LEGO_Group: Now all you need is a croissant and a BIG cup of coffee ☕️🥐
https://t.co/U6O7vkxQB4 https://t.co/UjZVIqA9lb",FALSE,0,NA,2022-11-26 12:59:36,FALSE,NA,"1596488843397861378",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EveAugustina",147,TRUE,FALSE,NA,NA
"2551","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:59:25,FALSE,NA,"1596488799496081408",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","JosselinNoirel",1745,TRUE,FALSE,NA,NA
"2552","literally when I saw the Eiffel Tower esp during the day I thought how middddd",FALSE,0,NA,2022-11-26 12:57:56,FALSE,NA,"1596488423954866176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ylllllllll33",0,FALSE,FALSE,NA,NA
"2553","#开云体育 He has a miniature of the Eiffel Tower on his desk https://t.co/VKvecqzOKW",FALSE,0,NA,2022-11-26 12:56:58,FALSE,NA,"1596488183591866369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kaito46491111",0,FALSE,FALSE,NA,NA
"2554","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:56:10,FALSE,NA,"1596487978834350081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philiplickley",1745,TRUE,FALSE,NA,NA
"2555","Bonjour Weekend!!!! | Whirlwind your way to scenic views this November!
The weekend is here! Escape The Ordinary an… https://t.co/NROh3F0LML",FALSE,0,NA,2022-11-26 12:55:28,TRUE,NA,"1596487803323678722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EstateNewsPak",0,FALSE,FALSE,NA,NA
"2556","today i am feeling like bungee jumping off of the eiffel tower",FALSE,0,NA,2022-11-26 12:55:14,FALSE,NA,"1596487746469564417",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","thoughtjarbot",0,FALSE,FALSE,NA,NA
"2557","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:54:07,FALSE,NA,"1596487463895179264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexscokel",1745,TRUE,FALSE,NA,NA
"2558","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:53:26,FALSE,NA,"1596487293157920769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alt52823069",1745,TRUE,FALSE,NA,NA
"2559","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:52:33,FALSE,NA,"1596487072218755073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ceona",1745,TRUE,FALSE,NA,NA
"2560","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:52:25,FALSE,NA,"1596487035778437124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ricardoautobahn",1745,TRUE,FALSE,NA,NA
"2561","@drizzylawd are you french
because eiffel for you",FALSE,0,"drizzylawd",2022-11-26 12:52:00,FALSE,"1596310300617330688","1596486931638288384","1215526361407901701","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FedeeSZN",0,FALSE,FALSE,NA,NA
"2562","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:51:04,FALSE,NA,"1596486698552246272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrohnPrince_",1745,TRUE,FALSE,NA,NA
"2563","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:50:54,FALSE,NA,"1596486656936157184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saberbouquet",1745,TRUE,FALSE,NA,NA
"2564","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:50:05,FALSE,NA,"1596486450815635456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redqueenirene",1745,TRUE,FALSE,NA,NA
"2565","@27TvRolo I saw some lady on instagram, who is a lego content creator, buy a 10k piece lego Eiffel Tower and now I'… https://t.co/wYLS2xaidH",FALSE,3,"27TvRolo",2022-11-26 12:49:33,TRUE,"1596470767944105985","1596486315570528256","1194645273643036672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Goatria",0,FALSE,FALSE,NA,NA
"2566","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:48:34,FALSE,NA,"1596486069574213632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophiaGrene",1745,TRUE,FALSE,NA,NA
"2567","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:48:12,FALSE,NA,"1596485975823089666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaychilton",1745,TRUE,FALSE,NA,NA
"2568","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:46:07,FALSE,NA,"1596485449924898816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EL_RICO314",1745,TRUE,FALSE,NA,NA
"2569","@kayleighmcenany @elonmusk @nypost Referring to yourself as Press Sec is like calling a fire hydrant the Eiffel Tow… https://t.co/9bXm1SpLjs",FALSE,1,"kayleighmcenany",2022-11-26 12:44:11,TRUE,"1596175229348614145","1596484962701946881","259001548","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JPerryFarm",1,FALSE,FALSE,NA,NA
"2570","while in her country the flashing lights she sees around are those of the photographers' cameras, in this place whe… https://t.co/9zRdNQewef",FALSE,0,"golddaylight13",2022-11-26 12:43:38,TRUE,"1596484755843088391","1596484827116863488","1361328038030491651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","golddaylight13",0,FALSE,FALSE,NA,NA
"2571","I JUST REALIZED SOMETHING
when taylor says ""let the only flashing lights be the tower at midnight"" in Paris is she… https://t.co/98RBTm8Dsi",FALSE,1,NA,2022-11-26 12:43:21,TRUE,NA,"1596484755843088391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","golddaylight13",0,FALSE,FALSE,NA,NA
"2572","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:42:36,FALSE,NA,"1596484565253734400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awyllie13",1745,TRUE,FALSE,NA,NA
"2573","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:42:33,FALSE,NA,"1596484554084188161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","computer_cat_97",1745,TRUE,FALSE,NA,NA
"2574","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:42:25,FALSE,NA,"1596484520148361216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayyy_png",1745,TRUE,FALSE,NA,NA
"2575","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:41:12,FALSE,NA,"1596484213536350210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joycat1916",1745,TRUE,FALSE,NA,NA
"2576","RT @WesalKMD: i am baaaaack after a short bathroom break let us continue we are moving slower this hour use the hashtag with everything you…",FALSE,0,NA,2022-11-26 12:40:13,FALSE,NA,"1596483964562472961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",83,TRUE,FALSE,NA,NA
"2577","RT @SahelBolat: some people got pressed so bad again i see 😏

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:38:52,FALSE,NA,"1596483625583005696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",9,TRUE,FALSE,NA,NA
"2578","RT @2c5c2377d4f0483: I can't believe you are real
KeremBürsin ATodoTren2 https://t.co/aFTMczdLxQ",FALSE,0,NA,2022-11-26 12:37:30,FALSE,NA,"1596483281545224192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",10,TRUE,FALSE,NA,NA
